path,repo_url,created_at,missing_scorecard,actor_unit,supply_chain_role,research_role,distribution_pathway,missing_fields
database/github/jacob-long/jtools/metadata.json,https://github.com/jacob-long/jtools,2016-11-28T06:23:36Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/qpv-research-group/solcore5/metadata.json,https://api.github.com/repos/qpv-research-group/solcore5,2017-10-29T20:13:23Z,yes,Research group or lab,Application software,Direct research execution,Network service,
database/github/drzeeshanahmed/JWES-Visual/metadata.json,https://github.com/drzeeshanahmed/JWES-Visual,2020-11-03T21:54:40Z,no,Individual maintainer,Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/galaxyecology/tools-ecology/metadata.json,https://github.com/galaxyecology/tools-ecology,2019-01-23T17:01:10Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/gigjozsa/tirific/metadata.json,https://github.com/gigjozsa/tirific,2015-02-25T13:52:10Z,no,Individual maintainer,Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/RandyRDavila/GraphCalc/metadata.json,https://github.com/RandyRDavila/GraphCalc,2024-11-14T16:51:11Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/mscroggs/symfem/metadata.json,https://github.com/mscroggs/symfem,2020-10-13T12:59:16Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/nlesc-ave/ave-rest-service/metadata.json,https://api.github.com/repos/nlesc-ave/ave-rest-service,2015-10-24T17:58:52Z,yes,Research group or lab,Application software,Research-support tooling,Containers,
database/github/bcgsc/longstitch/metadata.json,https://github.com/bcgsc/LongStitch,2020-08-06T17:06:47Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/bcgsc/btllib/metadata.json,https://github.com/bcgsc/btllib,2019-07-04T02:21:05Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/bcgsc/abyss/metadata.json,https://github.com/bcgsc/abyss,2012-03-19T23:13:39Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/bcgsc/TMBur/metadata.json,https://github.com/bcgsc/TMBur,2021-05-10T17:36:33Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/theislab/cellrank/metadata.json,https://github.com/theislab/cellrank,2020-03-12T15:28:39Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/bauer-alex/fuzzyclara/metadata.json,https://github.com/bauer-alex/fuzzyclara,2022-04-28T13:28:42Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/SoFiA-Admin/SoFiA-2/metadata.json,https://github.com/SoFiA-Admin/SoFiA-2,2019-02-05T07:07:09Z,no,Individual maintainer,Unknown,Unknown,Source repo,"supply_chain_role,research_role"
database/github/Theano/Theano/metadata.json,https://api.github.com/repos/Theano/Theano,2011-08-10T03:48:06Z,yes,Community or foundation (open source governance),Unknown,Unknown,Source repo,"supply_chain_role,research_role"
database/github/tekpinar/correlationplus/metadata.json,https://github.com/tekpinar/correlationplus,2019-10-15T08:18:32Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,
database/github/Materials-Consortia/optimade-python-tools/metadata.json,https://github.com/Materials-Consortia/optimade-python-tools,2018-06-05T21:00:07Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/Materials-Consortia/OPTIMADE-Filter/metadata.json,https://github.com/Materials-Consortia/OPTIMADE-Filter,2019-06-18T08:24:09Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/tum-pbs/PhiML/metadata.json,https://github.com/tum-pbs/PhiML,2023-06-06T17:08:45Z,yes,Research group or lab,Dependency software artifact,Direct research execution,Package registry,
database/github/tholoien/empiriciSN/metadata.json,https://github.com/tholoien/empiriciSN,2016-06-13T18:09:55Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/sisl/PyroRL/metadata.json,https://github.com/sisl/PyroRL,2023-07-13T02:50:32Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/YangLab/RNAlight/metadata.json,https://github.com/YangLab/RNAlight,2022-08-30T08:25:28Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/JustinYKC/FEPOPS/metadata.json,https://github.com/JustinYKC/FEPOPS,2022-12-16T12:31:49Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,
database/github/merenlab/anvio/metadata.json,https://github.com/merenlab/anvio,2014-02-26T00:35:29Z,yes,Research group or lab,Application software,Direct research execution,Builds and releases,
database/github/bc3LC/gcamreport/metadata.json,https://github.com/bc3LC/gcamreport,2023-03-22T08:58:52Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/bc3LC/rhap/metadata.json,https://github.com/bc3LC/rhap,2023-11-21T09:23:30Z,yes,Research group or lab,Dependency software artifact,Direct research execution,Package registry,
database/github/mtazzari/galario/metadata.json,https://github.com/mtazzari/galario,2017-02-20T15:57:29Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/AdrianA-T/cytomorph/metadata.json,https://github.com/AdrianA-T/cytomorph,2020-11-24T17:45:15Z,no,Individual maintainer,Application software,Direct research execution,Unknown,distribution_pathway
database/github/ezer/PAFway/metadata.json,https://github.com/ezer/PAFway,2019-12-10T16:45:53Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/wadpac/GGIR/metadata.json,https://api.github.com/repos/wadpac/GGIR,2017-04-13T13:20:23Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/lab-medvedeva/GADES-main/metadata.json,https://github.com/lab-medvedeva/GADES-main,2021-08-18T14:21:25Z,yes,Research group or lab,Application software,Research-support tooling,Containers,
database/github/rasg-affiliates/21cmSense/metadata.json,https://github.com/rasg-affiliates/21cmSense,2018-08-30T09:01:40Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/rasg-affiliates/healvis/metadata.json,https://github.com/rasg-affiliates/healvis,2019-01-20T21:43:26Z,yes,Research group or lab,Application software,Research-support tooling,Package registry,
database/github/tacazares/SeedMatchR/metadata.json,https://github.com/tacazares/SeedMatchR,2023-06-16T13:04:36Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/cconroy20/alf/metadata.json,https://github.com/cconroy20/alf,2015-04-16T14:55:54Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/timchurches/NetEpi-Collection/metadata.json,https://github.com/timchurches/NetEpi-Collection,2015-04-09T07:52:20Z,yes,Research group or lab,Application software,Direct research execution,Network service,
database/github/clawpack/pyclaw/metadata.json,https://api.github.com/repos/clawpack/pyclaw,2011-04-18T03:11:21Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,
database/github/clawpack/clawpack/metadata.json,https://api.github.com/repos/clawpack/clawpack,2012-04-19T12:32:03Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,
database/github/exomishra/kobe/metadata.json,https://github.com/exomishra/kobe,2020-09-10T09:43:08Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,
database/github/floodlight-sports/floodlight/metadata.json,https://github.com/floodlight-sports/floodlight,2021-10-19T18:12:44Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/natashabatalha/picaso/metadata.json,https://github.com/natashabatalha/picaso,2017-12-07T16:34:06Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,
database/github/danhey/maelstrom/metadata.json,https://api.github.com/repos/danhey/maelstrom,2019-04-10T02:35:10Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,
database/github/statsmodels/statsmodels/metadata.json,https://api.github.com/repos/statsmodels/statsmodels,2011-06-12T17:04:50Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/easystats/parameters/metadata.json,https://github.com/easystats/parameters,2019-02-09T04:01:40Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/easystats/correlation/metadata.json,https://api.github.com/repos/easystats/correlation,2019-02-20T11:19:54Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/easystats/modelbased/metadata.json,https://github.com/easystats/modelbased,2019-03-04T06:34:01Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/RadioAstronomySoftwareGroup/pyuvdata/metadata.json,https://github.com/RadioAstronomySoftwareGroup/pyuvdata,2015-10-19T20:47:41Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Installer or binary,
database/github/econ-ark/HARK/metadata.json,https://api.github.com/repos/econ-ark/HARK,2016-01-26T18:04:38Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Network service,
database/github/fmihpc/analysator/metadata.json,https://github.com/fmihpc/analysator,2013-11-29T09:37:55Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/bccp/nbodykit/metadata.json,https://github.com/bccp/nbodykit,2015-04-21T19:43:37Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/thomgrand/fim-python/metadata.json,https://github.com/thomgrand/fim-python,2021-05-11T12:26:16Z,yes,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Package registry,
database/github/r-lib/lintr/metadata.json,https://github.com/r-lib/lintr,2014-09-28T02:48:15Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ynop/audiomate/metadata.json,https://api.github.com/repos/ynop/audiomate,2017-11-27T21:54:21Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/JoelForamitti/agentpy/metadata.json,https://github.com/JoelForamitti/agentpy,2020-06-19T20:32:54Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/pennsignals/chime/metadata.json,https://github.com/pennsignals/chime,2020-03-13T23:42:04Z,no,"Institution (university, lab, government research organization)",Application software,Unknown,Source repo,research_role
database/github/mne-tools/mne-lsl/metadata.json,https://github.com/mne-tools/mne-lsl,2021-06-17T10:47:06Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Network service,
database/github/cupy/cupy/metadata.json,https://api.github.com/repos/cupy/cupy,2016-11-01T09:54:45Z,yes,Mixed or shared responsibility,Dependency software artifact,Research-support tooling,Containers,
database/github/cython/cython/metadata.json,https://api.github.com/repos/cython/cython,2010-11-21T07:44:20Z,yes,Community or foundation (open source governance),Application software,Incidental or general-purpose,Package registry,
database/github/zhwm/SparsePro_Paper/metadata.json,https://github.com/zhwm/SparsePro_Paper,2021-02-08T13:25:32Z,yes,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/numpy/numpy/metadata.json,https://api.github.com/repos/numpy/numpy,2010-09-13T23:02:39Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Network service,
database/github/pr2database/pr2-primers/metadata.json,https://github.com/pr2database/pr2-primers,2019-06-11T19:52:01Z,yes,Research group or lab,Application software,Direct research execution,Containers,
database/github/galtay/sphray/metadata.json,https://github.com/galtay/sphray,2015-09-09T02:06:34Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/mdshw5/pyfaidx/metadata.json,https://github.com/mdshw5/pyfaidx,2013-09-12T19:02:32Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/SISPO-developers/sispo/metadata.json,https://github.com/SISPO-developers/sispo,2019-02-28T09:12:04Z,yes,Research group or lab,Application software,Research-support tooling,Network service,
database/github/lbr-stack/lbr_stack_doc/metadata.json,https://github.com/lbr-stack/lbr_stack_doc,2023-04-20T08:27:15Z,yes,Research group or lab,Application software,Research-support tooling,Containers,
database/github/PeterKamphuis/pyFAT-astro/metadata.json,https://github.com/PeterKamphuis/pyFAT-astro,2020-09-18T07:53:28Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/mswzeus/TargetNet/metadata.json,https://github.com/mswzeus/TargetNet,2020-12-22T07:37:30Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/nick-youngblut/gtdb_to_taxdump/metadata.json,https://github.com/nick-youngblut/gtdb_to_taxdump,2019-10-24T12:28:50Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/Imperial-visualizations/Physics-Visualizations/metadata.json,https://github.com/Imperial-visualizations/Physics-Visualizations,2017-06-19T10:55:24Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,
database/github/maximewack/viroCapt/metadata.json,https://github.com/MaximeWack/viroCapt,2020-01-14T13:32:03Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/LebeerLab/tidytacos/metadata.json,https://github.com/LebeerLab/tidytacos,2023-07-31T13:41:18Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/smsharma/fermi-gce-flows/metadata.json,https://github.com/smsharma/fermi-gce-flows,2020-10-14T17:39:18Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,
database/github/ropensci-archive/reviewer/metadata.json,https://github.com/ropensci-archive/reviewer,2018-11-22T00:20:40Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci-archive/arresteddev/metadata.json,https://github.com/ropensci-archive/arresteddev,2017-05-25T18:51:36Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci-archive/monkeylearn/metadata.json,https://github.com/ropensci-archive/monkeylearn,2016-05-12T14:59:24Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci-archive/rodev/metadata.json,https://github.com/ropensci-archive/rodev,2018-03-26T16:21:12Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/mad-lab-fau/imucal/metadata.json,https://github.com/mad-lab-fau/imucal,2020-10-25T16:37:55Z,yes,Research group or lab,Dependency software artifact,Direct research execution,Package registry,
database/github/jan-rybizki/gdr2_completeness/metadata.json,https://github.com/jan-rybizki/gdr2_completeness,2018-05-30T19:24:43Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/2decomp-fft/2decomp-fft/metadata.json,https://github.com/2decomp-fft/2decomp-fft,2022-06-28T10:30:12Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Source repo,
database/github/Krona/wiki/metadata.json,,,yes,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/RosettaCommons/RoseTTAFold/metadata.json,https://github.com/RosettaCommons/RoseTTAFold,2021-06-29T21:14:40Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Installer or binary,
database/github/donaldRwilliams/BGGM/metadata.json,https://api.github.com/repos/donaldRwilliams/BGGM,2018-08-31T02:39:49Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/toros-astro/astroalign-legacy/metadata.json,https://github.com/toros-astro/astroalign-legacy,2020-12-11T17:39:21Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/HajkD/LTRpred/metadata.json,https://api.github.com/repos/HajkD/LTRpred,2016-01-09T11:31:59Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Containers,
database/github/csdms/bmi/metadata.json,https://api.github.com/repos/csdms/bmi,2014-06-05T20:23:42Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Builds and releases,
database/github/cheng-zhao/FCFC/metadata.json,https://github.com/cheng-zhao/FCFC,2021-01-10T09:53:06Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/MD-Studio/cerise/metadata.json,https://api.github.com/repos/MD-Studio/cerise,2017-03-01T10:55:22Z,yes,Research group or lab,Infrastructure,Research-support tooling,Network service,
database/github/MD-Studio/MDStudio/metadata.json,https://api.github.com/repos/MD-Studio/MDStudio,2016-05-09T06:34:57Z,yes,Research group or lab,Infrastructure,Research-support tooling,Package registry,
database/github/MD-Studio/cerulean/metadata.json,https://api.github.com/repos/MD-Studio/cerulean,2018-10-10T09:26:42Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/mrvollger/fibertools-rs/metadata.json,https://github.com/mrvollger/fibertools-rs,2022-07-24T13:57:47Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,
database/github/hrwakeford/ExoTiC-ISM/metadata.json,https://api.github.com/repos/hrwakeford/ExoTiC-ISM,2018-03-14T16:55:33Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,
database/github/JonasRieger/ldaPrototype/metadata.json,https://api.github.com/repos/JonasRieger/ldaPrototype,2019-05-21T09:17:33Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/daehwankimlab/hisat2/metadata.json,https://github.com/DaehwanKimLab/hisat2,2015-06-18T19:40:34Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/vgl-hub/gfastats/metadata.json,https://github.com/vgl-hub/gfastats,2021-12-20T19:00:30Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/sandmanns/CopyDetective/metadata.json,https://api.github.com/repos/sandmanns/CopyDetective,2019-03-22T12:59:56Z,yes,Individual maintainer,Application software,Direct research execution,Installer or binary,
database/github/comp-phys-marc/qasm-ts/metadata.json,https://github.com/comp-phys-marc/qasm-ts,2022-02-06T01:08:44Z,yes,Vendor or commercial entity,Dependency software artifact,Direct research execution,Package registry,
database/github/candYgene/abg-ld/metadata.json,https://api.github.com/repos/candYgene/abg-ld,2017-04-10T21:04:46Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/candYgene/siga/metadata.json,https://api.github.com/repos/candYgene/siga,2017-04-10T22:10:29Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/candYgene/QTM/metadata.json,https://api.github.com/repos/candYgene/QTM,2019-08-28T09:17:12Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/candYgene/pbg-ld/metadata.json,https://api.github.com/repos/candYgene/pbg-ld,2017-04-10T21:00:27Z,yes,Research group or lab,Application software,Research-support tooling,Network service,
database/github/hallamlab/TreeSAPP/metadata.json,https://github.com/hallamlab/TreeSAPP,2013-09-21T18:36:10Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/jeffzhen/omnical/metadata.json,https://github.com/jeffzhen/omnical,2014-03-20T19:57:50Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/mateidavid/fast5/metadata.json,https://github.com/mateidavid/fast5,2015-03-18T23:53:57Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/mateidavid/nanocall/metadata.json,https://github.com/mateidavid/nanocall,2016-03-28T21:28:43Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/astrockragh/Mangrove/metadata.json,https://github.com/astrockragh/Mangrove,2021-09-16T17:11:50Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/ranocha/SummationByPartsOperators.jl/metadata.json,https://github.com/ranocha/SummationByPartsOperators.jl,2017-12-16T17:33:28Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/bxlab/bx-python/metadata.json,https://github.com/bxlab/bx-python,2016-05-12T16:39:43Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/HeracleBT/vEMstitch/metadata.json,https://github.com/HeracleBT/vEMstitch,2023-10-11T13:18:35Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/nickk124/RCR/metadata.json,https://github.com/nickk124/RCR,2020-03-13T02:23:04Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Direct research execution,Package registry,
database/github/sjvrijn/mf2/metadata.json,https://github.com/sjvrijn/mf2,2019-11-11T21:50:50Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/jakevdp/wpca/metadata.json,https://github.com/jakevdp/wpca,2016-01-15T15:59:04Z,yes,Individual maintainer,Dependency software artifact,Direct research execution,Package registry,
database/github/Razumovskyy/MARFA/metadata.json,https://github.com/Razumovskyy/MARFA,2023-12-09T12:01:20Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,
database/github/rdpstaff/ReadSeq/metadata.json,https://github.com/rdpstaff/ReadSeq,2012-09-20T13:46:20Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Source repo,
database/github/HEML/HEML/metadata.json,https://api.github.com/repos/HEML/HEML,2015-11-23T13:47:24Z,yes,Individual maintainer,Application software,Direct research execution,Installer or binary,
database/github/mommermi/photometrypipeline/metadata.json,https://github.com/mommermi/photometrypipeline,2016-03-15T21:31:37Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/vimc/dettl/metadata.json,https://github.com/vimc/dettl,2019-01-29T13:53:15Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/henrysky/astroNN/metadata.json,https://github.com/henrysky/astroNN,2017-10-14T01:40:28Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Direct research execution,Package registry,
database/github/msailer1234/JWST_Simulation/metadata.json,https://github.com/msailer1234/JWST_Simulation,2021-09-19T20:41:12Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/Ruiz-HCI-Lab/ggMOB/metadata.json,https://github.com/Ruiz-HCI-Lab/ggMOB,2021-09-27T13:39:23Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/fstrozzi/Fastool/metadata.json,https://github.com/fstrozzi/Fastool,2012-01-27T13:37:50Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,
database/github/range-et/PGL/metadata.json,https://github.com/range-et/PGL,2022-03-08T23:00:05Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Installer or binary,
database/github/Exo-TiC/ExoTiC-LD/metadata.json,https://github.com/Exo-TiC/ExoTiC-LD,2022-02-11T16:30:21Z,yes,Research group or lab,Dependency software artifact,Direct research execution,Package registry,
database/github/braindatalab/PyBispectra/metadata.json,https://github.com/braindatalab/PyBispectra,2023-02-27T14:34:00Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/bokeh/bokeh/metadata.json,https://api.github.com/repos/bokeh/bokeh,2012-03-26T15:40:01Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/aakepley/autobox/metadata.json,https://github.com/aakepley/autobox,2016-08-30T13:56:42Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/rorybarnes/EqTide/metadata.json,https://github.com/RoryBarnes/EqTide,2016-03-04T23:32:01Z,no,Individual maintainer,Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/biocore/unifrac-binaries/metadata.json,https://github.com/biocore/unifrac-binaries,2022-01-03T18:33:54Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/biocore/sortmerna/metadata.json,https://github.com/biocore/sortmerna,2014-03-14T15:42:40Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/biocore/scikit-bio/metadata.json,https://api.github.com/repos/biocore/scikit-bio,2013-12-13T16:24:41Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/JuliaLang/julia/metadata.json,https://api.github.com/repos/JuliaLang/julia,2011-04-21T07:01:50Z,yes,Community or foundation (open source governance),Infrastructure,Research-support tooling,Installer or binary,
database/github/tikk3r/legacystamps/metadata.json,https://github.com/tikk3r/legacystamps,2021-01-07T17:15:42Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Installer or binary,
database/github/UUDigitalHumanitieslab/texcavator/metadata.json,https://api.github.com/repos/UUDigitalHumanitieslab/texcavator,2015-04-17T07:16:44Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/nla-group/fABBA/metadata.json,https://github.com/nla-group/fABBA,2021-09-09T07:16:42Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Network service,
database/github/nuc-astro/winnet/metadata.json,https://github.com/nuc-astro/WinNet,2023-07-20T08:27:00Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/NLESC-JCER/Fortran_Davidson/metadata.json,https://api.github.com/repos/NLESC-JCER/Fortran_Davidson,2019-01-09T17:24:33Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Direct research execution,Source repo,
database/github/NLESC-JCER/EigenCuda/metadata.json,https://api.github.com/repos/NLESC-JCER/EigenCuda,2018-12-21T17:44:22Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Source repo,
database/github/jet-net/JetNet/metadata.json,https://github.com/jet-net/JetNet,2021-10-25T18:47:35Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/piernik-dev/piernik/metadata.json,https://github.com/piernik-dev/piernik,2013-06-14T11:31:14Z,no,Research group or lab,Unknown,Unknown,Source repo,"supply_chain_role,research_role"
database/github/dmentipl/plonk/metadata.json,https://github.com/dmentipl/plonk,2019-01-22T03:37:03Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,
database/github/darioizzo/dcgp/metadata.json,https://api.github.com/repos/darioizzo/dcgp,2015-07-11T11:21:09Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/Eventdisplay/Eventdisplay/metadata.json,https://github.com/Eventdisplay/Eventdisplay,2019-11-12T13:17:01Z,yes,Research group or lab,Application software,Direct research execution,Containers,
database/github/gtw2i/GA-Galaxy/metadata.json,https://github.com/gtw2i/GA-Galaxy,2021-11-22T21:09:12Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/sieunhanbom04/support-exploration-matrix-factorization/metadata.json,https://github.com/sieunhanbom04/support-exploration-matrix-factorization,2022-02-03T14:20:05Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/mrline/CHIMERA/metadata.json,https://github.com/mrline/CHIMERA,2019-03-11T22:33:55Z,yes,Individual maintainer,Application software,Direct research execution,Installer or binary,
database/github/GrainLearning/grainLearning/metadata.json,https://github.com/GrainLearning/grainLearning,2022-02-23T06:07:35Z,yes,Vendor or commercial entity,Application software,Direct research execution,Network service,
database/github/cmelab/flowerMD/metadata.json,https://github.com/cmelab/flowerMD,2022-12-03T02:26:40Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/aberer/RogueNaRok/metadata.json,https://github.com/aberer/RogueNaRok,2011-10-05T19:23:14Z,yes,Individual maintainer,Application software,Research-support tooling,Installer or binary,
database/github/deephyper/deephyper/metadata.json,https://github.com/deephyper/deephyper,2018-11-06T15:18:42Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/scipion-em/scipion-em-continuousflex/metadata.json,https://github.com/scipion-em/scipion-em-continuousflex,2019-11-05T11:51:46Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Installer or binary,
database/github/GEUS-Glaciology-and-Climate/pypromice/metadata.json,https://github.com/GEUS-Glaciology-and-Climate/pypromice,2020-09-15T11:37:27Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
