path,repo_url,created_at,missing_scorecard,actor_unit,supply_chain_role,research_role,distribution_pathway,missing_fields,Binary-Artifacts,Branch-Protection,CI-Tests,CII-Best-Practices,Code-Review,Contributors,Dangerous-Workflow,Dependency-Update-Tool,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities,overall_score
database/github/sodascience/metasyn/metadata.json,https://github.com/sodascience/metasyn,2022-04-13T14:46:10Z,no,Research group or lab,Application software,Direct research execution,Package registry,,10,3,7,0,6,6,10,0,0,10,3,10,0,0,0,-1,0,10,4.6
database/github/kimpenn/VERSE/metadata.json,https://github.com/kimpenn/VERSE,2016-03-30T14:44:14Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway",9,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.5
database/github/OpenEnergyPlatform/open-MaStR/metadata.json,https://github.com/OpenEnergyPlatform/open-MaStR,2019-08-21T14:11:11Z,no,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,,10,6,3,0,9,10,0,0,0,10,10,10,0,0,0,-1,0,10,4.6
database/github/dieghernan/tidyterra/metadata.json,https://github.com/dieghernan/tidyterra,2022-05-03T15:59:17Z,no,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,,10,0,10,0,0,10,10,10,0,9,10,-1,0,10,0,-1,0,10,5.6
database/github/Mik3M4n/BaCoN/metadata.json,https://github.com/Mik3M4n/BaCoN,2020-08-29T12:36:09Z,no,Individual maintainer,Application software,Direct research execution,Network service,,10,0,0,0,0,10,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.9
database/github/Mik3M4n/EF-TIGRE/metadata.json,https://github.com/Mik3M4n/EF-TIGRE,2023-10-25T16:04:56Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,10,0,0,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.7
database/github/hippylib/soupy/metadata.json,https://github.com/hippylib/soupy,2023-02-08T00:16:53Z,no,Research group or lab,Application software,Research-support tooling,Source repo,,10,6,0,0,3,3,10,0,0,10,0,-1,0,0,0,-1,0,10,3.8
database/github/OpenMD/OpenMD/metadata.json,https://github.com/OpenMD/OpenMD,2015-03-23T18:22:26Z,no,Community or foundation (open source governance),Application software,Direct research execution,Installer or binary,,10,0,-1,0,0,10,10,0,0,10,2,-1,0,0,10,-1,0,10,4.1
database/github/maxmahlke/ssos/metadata.json,https://github.com/maxmahlke/ssos,2018-08-16T14:34:01Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,10,0,-1,0,0,3,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.7
database/github/dmnfarrell/snpgenie/metadata.json,https://github.com/dmnfarrell/snpgenie,2020-01-31T12:14:12Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,,0,0,-1,0,0,3,10,0,0,10,4,-1,0,0,0,-1,0,10,2.6
database/github/dmnfarrell/epitopepredict/metadata.json,https://github.com/dmnfarrell/epitopepredict,2015-01-06T14:27:27Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,,10,0,0,0,0,3,-1,0,0,9,0,-1,-1,0,0,0,-1,10,2.3
database/github/SimCab-CHU/ifCNVR/metadata.json,https://github.com/SimCab-CHU/ifCNV-R,2021-09-20T07:47:12Z,no,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.6
database/github/freelawproject/eyecite/metadata.json,https://github.com/freelawproject/eyecite,2020-12-29T19:51:55Z,no,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Package registry,,10,3,10,0,8,10,10,10,0,10,0,10,0,0,10,-1,0,8,5.8
database/github/pmelchior/skylens/metadata.json,https://github.com/pmelchior/skylens,2014-03-08T18:08:27Z,no,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Source repo,,10,0,-1,0,0,10,-1,0,0,0,0,-1,-1,0,0,-1,-1,10,2.6
database/github/pmelchior/epsnoise/metadata.json,https://github.com/pmelchior/epsnoise,2012-04-23T18:05:53Z,no,"Institution (university, lab, government research organization)",Dependency software artifact,Direct research execution,Source repo,,10,0,-1,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.8
database/github/pmelchior/shapelens/metadata.json,https://github.com/pmelchior/shapelens,2012-09-27T20:41:00Z,no,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Source repo,,10,0,-1,0,0,6,-1,0,0,0,0,-1,-1,0,0,-1,-1,10,2.4
database/github/pmelchior/pyGMMis/metadata.json,https://github.com/pmelchior/pygmmis,2015-12-05T23:37:24Z,no,Individual maintainer,Dependency software artifact,Direct research execution,Package registry,,10,0,0,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.7
database/github/pmelchior/skymapper/metadata.json,https://github.com/pmelchior/skymapper,2016-03-14T05:17:51Z,no,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,1,10,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.0
database/github/pmelchior/des-exp-checker/metadata.json,https://github.com/pmelchior/des-exp-checker,2013-07-04T22:32:41Z,no,"Institution (university, lab, government research organization)",Application software,Research-support tooling,Source repo,,10,0,0,0,0,10,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.9
database/github/pmelchior/spender/metadata.json,https://github.com/pmelchior/spender,2021-10-25T21:40:50Z,no,Individual maintainer,Dependency software artifact,Direct research execution,Package registry,,10,6,0,0,1,10,-1,0,0,10,1,-1,-1,0,0,-1,-1,10,3.7
database/github/pmelchior/scarlet/metadata.json,https://github.com/pmelchior/scarlet,2017-05-08T05:52:22Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/pmelchior/shear-stacking/metadata.json,https://github.com/pmelchior/shear-stacking,2014-05-27T04:43:51Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,10,0,-1,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.8
database/github/conda/pycosat/metadata.json,https://github.com/conda/pycosat,2013-03-26T20:00:02Z,no,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Unknown,distribution_pathway,10,6,2,0,10,10,10,0,0,10,0,-1,10,0,0,-1,0,10,5.1
database/github/conda/conda-package-handling/metadata.json,https://github.com/conda/conda-package-handling,2019-01-04T02:00:39Z,yes,Vendor or commercial entity,Infrastructure,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/conda/conda/metadata.json,https://api.github.com/repos/conda/conda,2012-10-15T22:08:03Z,yes,Platform operator (registry or hosting operator),Infrastructure,Research-support tooling,Package registry,,,,,,,,,,,,,,,,,,,,
database/github/ruggiero/galstep/metadata.json,https://github.com/ruggiero/galstep,2013-11-23T00:42:53Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,10,0,0,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.5
database/github/ruggiero/clustep/metadata.json,https://github.com/ruggiero/clustep,2013-07-19T03:50:41Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.6
database/github/mslonina/Mechanic/metadata.json,https://github.com/mslonina/Mechanic,2011-12-21T10:27:33Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,10,0,-1,0,0,10,-1,0,0,9,0,-1,-1,0,0,-1,-1,10,2.9
database/github/tony-travis/PIQUE/metadata.json,https://github.com/tony-travis/PIQUE,2016-09-05T12:56:21Z,no,Mixed or shared responsibility,Application software,Direct research execution,Source repo,,10,0,0,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.7
database/github/abschneider/StrainHub/metadata.json,https://github.com/abschneider/StrainHub,2019-02-24T20:29:30Z,no,Research group or lab,Application software,Direct research execution,Containers,,10,0,0,0,6,6,10,0,0,10,0,-1,0,0,0,-1,0,10,3.6
database/github/adrijd/beamconv/metadata.json,https://github.com/AdriJD/beamconv,2017-10-11T13:30:43Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,,10,0,0,0,2,10,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.1
database/github/vwesselkamp/ernie-extension/metadata.json,https://github.com/vwesselkamp/ernie-extension,2021-10-03T13:52:15Z,no,Individual maintainer,Application software,Direct research execution,Network service,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,0,-1,10,2.3
database/github/PlanetHunters/tkmatrix/metadata.json,https://github.com/PlanetHunters/tkmatrix,2021-03-05T20:09:46Z,no,Research group or lab,Application software,Direct research execution,Source repo,,10,0,-1,0,0,3,10,0,0,10,0,10,0,0,0,-1,0,0,2.7
database/github/PlanetHunters/watson/metadata.json,https://github.com/PlanetHunters/watson,2022-02-28T17:37:37Z,no,Research group or lab,Application software,Direct research execution,Source repo,,10,0,-1,0,0,0,10,0,0,10,5,-1,0,0,0,-1,0,0,2.6
database/github/ewanbarr/peasoup/metadata.json,https://github.com/ewanbarr/peasoup,2013-07-14T01:39:41Z,no,Vendor or commercial entity,Application software,Direct research execution,Containers,,9,0,0,0,10,10,-1,0,0,10,0,-1,0,0,0,-1,-1,10,3.6
database/github/LMJL-Alea/ktest/metadata.json,https://github.com/LMJL-Alea/ktest,2021-04-29T08:29:06Z,no,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,0,0,-1,0,0,10,5,-1,-1,0,0,-1,-1,10,3.0
database/github/fwhigh/stellar-locus-regression/metadata.json,https://github.com/fwhigh/stellar-locus-regression,2015-03-14T15:51:39Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.6
database/github/Sheng-Qi-Yang/HIILines/metadata.json,https://github.com/Sheng-Qi-Yang/HIILines,2023-03-13T13:52:41Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,10,0,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,10,2.2
database/github/zheng-lh/UBER/metadata.json,https://github.com/zheng-lh/UBER,2021-03-28T04:12:37Z,no,Vendor or commercial entity,Dependency software artifact,Direct research execution,Installer or binary,,10,0,-1,0,0,3,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.7
database/github/vprusso/toqito/metadata.json,https://github.com/vprusso/toqito,2020-01-22T03:47:16Z,no,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Package registry,,10,0,10,0,5,10,10,10,0,10,10,-1,0,0,0,-1,0,9,5.5
database/github/esquivas/guacho/metadata.json,https://github.com/esquivas/guacho,2015-04-02T15:56:14Z,yes,Individual maintainer,Application software,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/steineggerlab/foldmason/metadata.json,https://github.com/steineggerlab/foldmason,2023-11-27T07:40:31Z,no,Research group or lab,Application software,Direct research execution,Package registry,,10,0,-1,0,0,10,10,10,10,10,0,10,0,0,0,0,0,10,4.6
database/github/steineggerlab/foldseek/metadata.json,https://github.com/steineggerlab/foldseek,2019-01-21T07:39:25Z,no,Research group or lab,Application software,Direct research execution,Package registry,,10,0,10,0,0,10,10,0,10,10,10,10,2,0,0,0,0,10,4.9
database/github/cog-imperial/entmoot/metadata.json,https://github.com/cog-imperial/entmoot,2020-08-26T16:48:31Z,no,Research group or lab,Application software,Research-support tooling,Source repo,,10,6,3,0,0,6,10,0,0,10,0,-1,0,0,0,-1,0,10,3.7
database/github/cog-imperial/galini/metadata.json,https://github.com/cog-imperial/galini,2018-04-02T14:48:32Z,yes,Research group or lab,Application software,Direct research execution,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/cog-imperial/suspect/metadata.json,https://github.com/cog-imperial/suspect,2018-03-28T09:42:37Z,no,Research group or lab,Dependency software artifact,Direct research execution,Package registry,,10,3,0,0,1,10,10,0,0,10,0,-1,0,0,0,-1,0,2,2.9
database/github/cog-imperial/GPdoemd/metadata.json,https://github.com/cog-imperial/GPdoemd,2017-11-06T12:19:40Z,no,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,,10,6,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,1,2.3
database/github/PyPSA/atlite/metadata.json,https://github.com/PyPSA/atlite,2016-11-03T23:59:25Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,,,,,,,,,,,,,,,,,,,
database/github/PyPSA/linopy/metadata.json,https://github.com/PyPSA/linopy,2021-03-22T09:08:29Z,no,Community or foundation (open source governance),Dependency software artifact,Direct research execution,Package registry,,10,3,10,0,7,10,10,10,0,10,10,10,0,10,0,-1,0,10,6.7
database/github/maps-as-data/MapReader/metadata.json,https://github.com/maps-as-data/MapReader,2021-11-22T10:29:48Z,no,Research group or lab,Dependency software artifact,Research-support tooling,Network service,,10,6,10,0,1,10,10,10,0,9,10,10,0,0,0,-1,0,10,5.9
database/github/pkestene/xsmurf/metadata.json,https://github.com/pkestene/xsmurf,2015-09-14T09:11:00Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,3,0,0,0,0,3,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,1.9
database/github/pkestene/ramsesGPU/metadata.json,https://github.com/pkestene/ramsesGPU,2015-09-14T08:21:34Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,10,0,0,0,0,3,-1,0,0,9,0,-1,-1,0,0,-1,-1,10,2.6
database/github/JanLeppert/GasChromatographySimulator.jl/metadata.json,https://github.com/JanLeppert/GasChromatographySimulator.jl,2021-10-27T14:49:04Z,no,Vendor or commercial entity,Dependency software artifact,Direct research execution,Package registry,,10,6,10,0,0,3,10,0,0,10,10,-1,0,0,0,-1,0,10,4.6
database/github/beckrob/Photo-z-SQL/metadata.json,https://github.com/beckrob/Photo-z-SQL,2016-05-02T08:18:49Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,0,0,-1,0,0,3,-1,0,0,0,0,-1,-1,0,0,-1,-1,10,1.2
database/github/ggonnella/rgfa/metadata.json,https://github.com/ggonnella/rgfa,2016-07-19T16:23:08Z,no,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Network service,,10,0,0,0,0,0,-1,0,0,9,0,-1,-1,0,0,-1,-1,10,2.5
database/github/ggonnella/gfapy/metadata.json,https://github.com/ggonnella/gfapy,2017-03-17T14:06:45Z,no,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,2,10,10,0,0,9,10,-1,0,0,0,-1,0,10,4.2
database/github/ggonnella/fastsubtrees/metadata.json,https://github.com/ggonnella/fastsubtrees,2021-11-26T20:38:53Z,no,Individual maintainer,Dependency software artifact,Direct research execution,Containers,,10,3,-1,0,0,0,10,0,0,10,0,-1,0,0,0,-1,0,8,3.1
database/github/isovic/graphmap/metadata.json,https://github.com/isovic/graphmap,2014-12-11T16:39:13Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Installer or binary,,10,0,0,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.5
database/github/isovic/racon/metadata.json,https://github.com/isovic/racon,2016-02-23T15:41:42Z,no,"Institution (university, lab, government research organization)",Application software,Research-support tooling,Installer or binary,,10,0,-1,0,0,6,-1,0,0,10,0,-1,-1,0,0,0,-1,10,2.5
database/github/jpmens/jo/metadata.json,https://github.com/jpmens/jo,2016-03-04T12:22:01Z,no,Individual maintainer,Application software,Incidental or general-purpose,Builds and releases,,10,0,0,0,7,10,-1,0,0,9,0,-1,0,0,0,0,-1,10,3.0
database/github/WorkflowConversion/CTDopts/metadata.json,https://github.com/WorkflowConversion/CTDopts,2013-03-27T13:05:29Z,no,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,6,6,10,0,0,10,0,-1,0,0,0,-1,0,10,3.6
database/github/WorkflowConversion/CTDConverter/metadata.json,https://github.com/WorkflowConversion/CTDConverter,2014-02-18T10:42:10Z,no,Research group or lab,Application software,Research-support tooling,Package registry,,10,3,0,0,5,10,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.7
database/github/dalya/WeirdestGalaxies/metadata.json,https://github.com/dalya/WeirdestGalaxies,2016-11-14T06:00:47Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.6
database/github/IanevskiAleksandr/sc-type/metadata.json,https://github.com/IanevskiAleksandr/sc-type,2019-06-05T10:02:31Z,yes,Individual maintainer,Application software,Direct research execution,Installer or binary,,,,,,,,,,,,,,,,,,,,
database/github/PetroFit/petrofit/metadata.json,https://github.com/PetroFit/petrofit,2021-03-16T20:11:11Z,no,Research group or lab,Dependency software artifact,Direct research execution,Package registry,,10,6,4,0,0,6,10,0,0,9,0,-1,0,0,0,-1,0,10,3.7
database/github/hjens/lasso_spectra/metadata.json,https://github.com/hjens/lasso_spectra,2016-04-12T14:30:56Z,no,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Installer or binary,,10,0,-1,0,0,3,-1,0,0,0,0,-1,-1,0,0,-1,-1,10,2.3
database/github/COSIMA/regional-mom6/metadata.json,https://github.com/COSIMA/regional-mom6,2022-08-15T03:23:43Z,no,Research group or lab,Application software,Direct research execution,Package registry,,10,8,7,0,10,10,10,0,0,10,10,10,0,0,0,-1,0,10,5.9
database/github/LaRoccaRaphael/MSI_recalibration/metadata.json,https://github.com/LaRoccaRaphael/MSI_recalibration,2020-09-17T12:04:58Z,no,Individual maintainer,Application software,Direct research execution,Installer or binary,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.6
database/github/bcalden/ClusterPyXT/metadata.json,https://github.com/bcalden/ClusterPyXT,2018-10-31T18:23:33Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Installer or binary,,10,0,0,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.5
database/github/FRBs/FRB/metadata.json,https://github.com/FRBs/FRB,2017-03-16T12:26:19Z,no,Research group or lab,Application software,Direct research execution,Source repo,,10,8,6,0,10,10,10,0,0,10,10,-1,0,0,0,-1,0,0,4.9
database/github/linneas/condetri/metadata.json,https://github.com/linneas/condetri,2015-03-16T07:23:39Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,10,0,-1,0,0,3,-1,0,0,0,0,-1,-1,0,0,-1,-1,10,2.3
database/github/JuliaGeo/CFTime.jl/metadata.json,https://github.com/JuliaGeo/CFTime.jl,2019-06-14T11:48:28Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,3,10,0,0,10,10,10,0,10,10,-1,0,0,0,-1,0,10,5.4
database/github/devsim/devsim/metadata.json,https://github.com/devsim/devsim,2013-03-17T18:01:17Z,no,Vendor or commercial entity,Application software,Direct research execution,Source repo,,10,0,-1,0,0,3,10,0,0,10,0,-1,0,0,0,0,0,10,2.9
database/github/e-mental-health/orange-hackathon/metadata.json,https://github.com/e-mental-health/orange-hackathon,2019-08-29T10:13:03Z,no,Research group or lab,Application software,Direct research execution,Package registry,,10,0,-1,2,0,10,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.0
database/github/e-mental-health/data-processing/metadata.json,https://github.com/e-mental-health/data-processing,2018-04-13T16:26:52Z,no,Research group or lab,Application software,Direct research execution,Containers,,10,0,-1,2,0,10,-1,0,0,9,0,-1,-1,0,0,-1,-1,10,3.0
database/github/AntoineDarveau/jwst/metadata.json,https://github.com/AntoineDarveau/jwst,2020-10-21T15:29:14Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,,10,6,-1,0,0,10,10,0,0,9,0,-1,1,0,0,-1,0,10,3.9
database/github/FreBio/komics/metadata.json,https://github.com/FreBio/komics,2018-11-07T09:37:15Z,no,Research group or lab,Application software,Direct research execution,Package registry,,10,0,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,10,2.2
database/github/EMBL-Hentze-group/htseq-clip/metadata.json,https://github.com/EMBL-Hentze-group/htseq-clip,2020-01-30T08:46:04Z,no,Research group or lab,Application software,Direct research execution,Package registry,,10,0,-1,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,5,2.3
database/github/chombo-discharge/chombo-discharge/metadata.json,https://github.com/chombo-discharge/chombo-discharge,2021-04-07T14:00:33Z,no,Research group or lab,Application software,Direct research execution,Source repo,,10,3,10,0,0,6,10,0,0,10,10,-1,0,0,0,-1,0,10,4.5
database/github/vbakis/mrs/metadata.json,https://github.com/vbakis/mrs,2021-03-17T10:31:18Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Installer or binary,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.6
database/github/JoWestermann/smolyax/metadata.json,https://github.com/JoWestermann/smolyax,2025-01-21T21:21:52Z,no,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,,10,0,6,0,2,0,10,0,0,10,0,-1,0,0,0,-1,0,10,3.3
database/github/jgducoin/galclaim/metadata.json,https://github.com/jgducoin/galclaim,2023-08-22T12:39:41Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,2,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,1.7
database/github/AnkitBarik/planetMagFields/metadata.json,https://github.com/AnkitBarik/planetMagFields,2020-12-23T08:54:20Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,,10,0,10,0,0,6,10,0,0,10,0,10,0,0,0,-1,0,10,3.7
database/github/dnarayanan/powderday/metadata.json,https://github.com/dnarayanan/powderday,2019-08-26T17:13:19Z,no,Individual maintainer,Application software,Research-support tooling,Source repo,,10,0,0,0,3,10,-1,10,0,10,1,-1,-1,0,0,-1,-1,10,4.4
database/github/clwainwright/CosmoTransitions/metadata.json,https://github.com/clwainwright/CosmoTransitions,2014-03-15T22:07:22Z,no,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,2,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.7
database/github/RECeSS-EU-Project/stanscofi/metadata.json,https://github.com/RECeSS-EU-Project/stanscofi,2023-06-09T10:55:37Z,no,Research group or lab,Application software,Direct research execution,Package registry,,10,0,-1,0,0,3,10,0,0,10,0,-1,0,0,0,-1,0,3,2.6
database/github/trchudley/pdemtools/metadata.json,https://github.com/trchudley/pdemtools,2023-05-11T16:15:54Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,,10,6,6,0,1,10,10,0,0,10,2,10,0,0,0,-1,0,10,4.4
database/github/mengyao/Complete-Striped-Smith-Waterman-Library/metadata.json,https://github.com/mengyao/Complete-Striped-Smith-Waterman-Library,2011-10-19T16:32:25Z,no,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Installer or binary,,10,0,0,0,2,10,-1,0,0,9,3,-1,-1,0,0,0,-1,10,3.0
database/github/spokenlanguage/platalea/metadata.json,https://github.com/spokenlanguage/platalea,2020-02-11T11:53:29Z,no,Research group or lab,Application software,Direct research execution,Package registry,,10,0,0,0,3,10,10,10,0,10,0,-1,0,0,0,-1,0,10,4.3
database/github/JulianZDing/UniMAP/metadata.json,https://github.com/JulianZDing/UniMAP,2021-11-17T00:10:24Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,,,,,,,,,,,,,,,,,,,,
database/github/palaimon/ipyannotator/metadata.json,https://github.com/palaimon/ipyannotator,2020-10-12T14:51:12Z,no,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,4,10,10,10,0,10,0,-1,0,0,0,-1,0,0,3.6
database/github/sylabs/singularity/metadata.json,https://github.com/sylabs/singularity,2021-05-04T13:40:42Z,yes,Vendor or commercial entity,Infrastructure,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/trygvrad/DF-XRM_viz/metadata.json,https://github.com/trygvrad/DF-XRM_viz,2021-07-06T11:12:48Z,no,Individual maintainer,Application software,Direct research execution,Network service,,10,0,0,0,0,6,10,0,0,10,0,-1,0,0,0,-1,0,6,2.8
database/github/pwry/lextes/metadata.json,https://github.com/pwry/lextes,2017-09-13T09:32:34Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.6
database/github/cov-lineages/pangolin/metadata.json,https://github.com/cov-lineages/pangolin,2020-04-04T23:11:36Z,no,Research group or lab,Application software,Direct research execution,Network service,,10,0,5,0,0,10,10,0,0,10,7,10,0,0,0,-1,0,10,4.3
database/github/cov-lineages/pangoLEARN/metadata.json,https://github.com/cov-lineages/pangoLEARN,2020-07-20T10:36:08Z,no,Research group or lab,Dependency software artifact,Direct research execution,Source repo,,10,0,0,0,0,10,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.9
database/github/guillochon/MOSFiT/metadata.json,https://github.com/guillochon/MOSFiT,2016-09-09T15:37:55Z,no,Individual maintainer,Application software,Research-support tooling,Package registry,,10,0,0,0,2,10,-1,0,0,10,0,-1,-1,0,0,-1,-1,6,2.6
database/github/databio/GenomicDistributions/metadata.json,https://github.com/databio/GenomicDistributions,2018-02-05T22:54:09Z,no,Research group or lab,Dependency software artifact,Direct research execution,Package registry,,10,0,0,0,0,10,10,0,0,9,0,-1,0,0,0,-1,0,10,3.2
database/github/GOALS-survey/CAFE/metadata.json,https://github.com/GOALS-survey/CAFE,2023-01-05T00:55:56Z,no,Research group or lab,Application software,Direct research execution,Source repo,,3,0,0,0,0,6,-1,0,0,9,0,-1,-1,0,0,-1,-1,10,1.9
database/github/YaoGroup/DIFFICE_jax/metadata.json,https://github.com/YaoGroup/DIFFICE_jax,2024-05-15T01:50:04Z,no,Research group or lab,Application software,Direct research execution,Package registry,,10,0,-1,0,0,3,10,0,0,10,0,10,1,0,0,-1,0,10,3.6
database/github/rferdman/afr/metadata.json,https://github.com/rferdman/afr,2013-02-26T20:27:34Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,10,0,-1,0,0,3,-1,0,0,0,0,-1,-1,0,0,-1,-1,10,2.3
database/github/aothmane-control/Algebraic-differentiators/metadata.json,https://github.com/aothmane-control/Algebraic-differentiators,2021-07-18T12:19:47Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,,10,0,-1,0,0,3,10,0,0,10,1,-1,0,0,0,0,0,10,3.0
database/github/daniellefenech/SERPent/metadata.json,https://github.com/daniellefenech/SERPent,2015-10-19T12:00:28Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,10,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,10,2.1
database/github/CatarinaMMarques/FisherCosmology/metadata.json,https://github.com/CatarinaMMarques/FisherCosmology,2022-04-08T08:37:46Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,10,0,-1,0,0,3,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.7
database/github/pyccel/pyccel/metadata.json,https://github.com/pyccel/pyccel,2017-08-16T07:59:14Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,8,10,2,10,10,10,0,0,10,10,-1,0,0,0,-1,0,10,5.8
database/github/HaowenZhang/TRINITY/metadata.json,https://github.com/HaowenZhang/TRINITY,2020-10-14T06:29:47Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Installer or binary,,0,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,1.5
